artist,album,score,genre,label,reviewer,album_year,review_date,length,url,artist_id,followers_count,review_datetime,review_year,reviewer_reviews,review_release_difference,artist_reviews,artist_review_number
Sufjan Stevens,Javelin,8.6,Folk/Country,Asthmatic Kitty,Sam Sodomsky,2023.0,2023-10-05,1159,https://www.pitchfork.com/reviews/albums/sufjan-stevens-javelin/,4MXUO7sVCaFgFjoTI5ox5c,2357306.0,2023-10-05,2023,180,0.0,9.0,8.0
Sufjan Stevens,Carrie & Lowell (10th Anniversary Edition),10.0,Folk/Country,Asthmatic Kitty,Jayson Greene,2025.0,2025-06-07,954,https://www.pitchfork.com/reviews/albums/sufjan-stevens-carrie-and-lowell-10th-anniversary-edition/,4MXUO7sVCaFgFjoTI5ox5c,2357306.0,2025-06-07,2025,106,0.0,9.0,9.0
Sugababes,One Touch (20th Anniversary Edition),7.3,Electronic / Pop/R&B,London,Laura Snapes,2021.0,2021-10-09,1779,https://www.pitchfork.com/reviews/albums/sugababes-one-touch-20th-anniversary-edition/,7rZNSLWMjTbwdLNskFbzFf,732660.0,2021-10-09,2021,60,0.0,1.0,1.0
Sui Zhen,"Losing, Linda",8.0,Electronic,Cascine,Stuart Berman,2019.0,2019-10-04,684,https://www.pitchfork.com/reviews/albums/sui-zhen-losing-linda/,0I9hbMpu2a9FPWTSLkwuG5,7166.0,2019-10-04,2019,213,0.0,1.0,1.0
Suicideyear,Hate Songs EP,7.3,Electronic,LuckyMe,Chal Ravens,2017.0,2017-07-28,624,https://www.pitchfork.com/reviews/albums/suicideyear-hate-songs-ep/,3WaNZnwUPrpOIS5ZcIyjTO,34156.0,2017-07-28,2017,36,0.0,1.0,1.0
Sumac,Love in Shadow,7.8,Metal,Thrill Jockey,Grayson Haver Currin,2018.0,2018-09-25,823,https://www.pitchfork.com/reviews/albums/sumac-love-in-shadow/,51yGpqOaCT6TlLzV3LefDV,44972.0,2018-09-25,2018,155,0.0,3.0,1.0
Sumac,May You Be Held,7.8,Metal,Thrill Jockey,Grayson Haver Currin,2020.0,2020-10-07,725,https://www.pitchfork.com/reviews/albums/sumac-may-you-be-held/,51yGpqOaCT6TlLzV3LefDV,44972.0,2020-10-07,2020,155,0.0,3.0,2.0
Sumac,The Healer,8.4,Metal,Thrill Jockey,Patric Fallon,2024.0,2024-06-25,626,https://www.pitchfork.com/reviews/albums/sumac-the-healer/,51yGpqOaCT6TlLzV3LefDV,44972.0,2024-06-25,2024,23,0.0,3.0,3.0
Sumerlands,Dreamkiller,7.8,Metal,Relapse,Sam Sodomsky,2022.0,2022-10-05,636,https://www.pitchfork.com/reviews/albums/sumerlands-dreamkiller/,5rASExwQQilVMuKmaOV2eW,18780.0,2022-10-05,2022,180,0.0,1.0,1.0
Summer Walker,Over It,7.2,Pop/R&B,Interscope,Alphonse Pierre,2019.0,2019-10-09,512,https://www.pitchfork.com/reviews/albums/summer-walker-over-it/,57LYzLEk2LcFghVwuWbcuS,7996189.0,2019-10-09,2019,187,0.0,4.0,1.0
Summer Walker,Life on Earth EP,6.7,Pop/R&B,LVRN / Interscope,Mankaprr Conteh,2020.0,2020-07-18,633,https://www.pitchfork.com/reviews/albums/summer-walker-life-on-earth-ep/,57LYzLEk2LcFghVwuWbcuS,7996189.0,2020-07-18,2020,9,0.0,4.0,2.0
Summer Walker,Still Over It,6.8,Pop/R&B,LVRN / Interscope,DeAsia Paige,2021.0,2021-11-10,562,https://www.pitchfork.com/reviews/albums/summer-walker-still-over-it/,57LYzLEk2LcFghVwuWbcuS,7996189.0,2021-11-10,2021,6,0.0,4.0,3.0
Summer Walker,Clear 2: Soft Life EP,7.1,Pop/R&B,LVRN / Interscope,Heven Haile,2023.0,2023-05-26,471,https://www.pitchfork.com/reviews/albums/summer-walker-clear-2-soft-life-ep/,57LYzLEk2LcFghVwuWbcuS,7996189.0,2023-05-26,2023,21,0.0,4.0,4.0
Sun Araw,Rock Sutra,7.3,Experimental,Sun Ark,Daniel Felsenthal,2020.0,2020-04-11,552,https://www.pitchfork.com/reviews/albums/sun-araw-rock-sutra/,0A8iR5hxyyISL6XMkMhpRn,32311.0,2020-04-11,2020,48,0.0,1.0,1.0
Sun June,Somewhere,6.8,Rock,Run for Cover / Keeled Scales,Adlan Jackson,2021.0,2021-02-05,485,https://www.pitchfork.com/reviews/albums/sun-june-somewhere/,0UIQXpn5oXhmpgbUDFzaLb,21649.0,2021-02-05,2021,14,0.0,1.0,1.0
Sun Kil Moon,This Is My Dinner,2.8,Folk/Country,Caldo Verde,Grayson Haver Currin,2018.0,2018-11-14,1747,https://www.pitchfork.com/reviews/albums/sun-kil-moon-this-is-my-dinner/,4G0XDEk7RbA4BBCTs917U9,267131.0,2018-11-14,2018,155,0.0,2.0,1.0
Sun Kil Moon,I Also Want to Die in New Orleans,3.2,Folk/Country,Caldo Verde,Evan Rytlewski,2019.0,2019-03-08,683,https://www.pitchfork.com/reviews/albums/sun-kil-moon-i-also-want-to-die-in-new-orleans/,4G0XDEk7RbA4BBCTs917U9,267131.0,2019-03-08,2019,149,0.0,2.0,2.0
Sun Ra,Sun Ra Plays Gershwin,6.6,Jazz,Enterplanetary Koncepts,Daniel Martin-McCormick,2017.0,2018-01-16,755,https://www.pitchfork.com/reviews/albums/sun-ra-sun-ra-plays-gershwin/,0tIODqvzGUoEaK26rK4pvX,222869.0,2018-01-16,2018,36,1.0,1.0,1.0
Sun Ra Arkestra,Living Sky,7.3,Jazz,Omni Sound,Larry Blumenfeld,2022.0,2022-10-10,678,https://www.pitchfork.com/reviews/albums/sun-ra-arkestra-living-sky/,5V5vvh5MgM7vDuPp4lJYkh,38209.0,2022-10-10,2022,2,0.0,1.0,1.0
Sun Ra and His Arkestra,Thunder of the Gods,8.0,Jazz,Modern Harmonic,Sheldon Pearce,2017.0,2017-04-13,830,https://www.pitchfork.com/reviews/albums/23102-thunder-of-the-gods/,1hATsMMFoS9KKP7yI6ENFw,19828.0,2017-04-13,2017,157,0.0,1.0,1.0
Sunflower Bean,Twentytwo in Blue,6.4,Rock,Mom+Pop,Ian Cohen,2018.0,2018-03-26,637,https://www.pitchfork.com/reviews/albums/sunflower-bean-twentytwo-in-blue/,1xVcjJ5YsYOClO2Unt3Rm8,119403.0,2018-03-26,2018,225,0.0,3.0,1.0
Sunflower Bean,King of the Dudes EP,6.9,Rock,Mom+Pop,Emma Madden,2019.0,2019-01-28,666,https://www.pitchfork.com/reviews/albums/sunflower-bean-king-of-the-dudes-ep/,1xVcjJ5YsYOClO2Unt3Rm8,119403.0,2019-01-28,2019,38,0.0,3.0,2.0
Sunflower Bean,Headful of Sugar,6.0,Rock,Mom+Pop,Ian Cohen,2022.0,2022-05-12,840,https://www.pitchfork.com/reviews/albums/sunflower-bean-headful-of-sugar/,1xVcjJ5YsYOClO2Unt3Rm8,119403.0,2022-05-12,2022,225,0.0,3.0,3.0
Sunn O))),Life Metal,8.4,Experimental / Metal,Southern Lord,Grayson Haver Currin,2019.0,2019-04-25,859,https://www.pitchfork.com/reviews/albums/sunn-o-life-metal/,2e7hYqRjL82c1nIoREHc4J,180758.0,2019-04-25,2019,155,0.0,2.0,1.0
Sunn O))),Pyroclasts,8.0,Experimental / Metal,Southern Lord,Daniel Martin-McCormick,2019.0,2019-10-29,597,https://www.pitchfork.com/reviews/albums/sunn-o-pyroclasts/,2e7hYqRjL82c1nIoREHc4J,180758.0,2019-10-29,2019,36,0.0,2.0,2.0
Sunny Jain,Wild Wild East,6.8,Experimental,Smithsonian Folkways,Cat Zhang,2020.0,2020-02-25,786,https://www.pitchfork.com/reviews/albums/sunny-jain-wild-wild-east/,0suWEroaXyqEB8JgDnccZU,2413.0,2020-02-25,2020,33,0.0,2.0,1.0
Sunny Jain,Phoenix Rise,6.8,Experimental,Sinj,Bhanuj Kappal,2021.0,2021-05-27,834,https://www.pitchfork.com/reviews/albums/sunny-jain-phoenix-rise/,0suWEroaXyqEB8JgDnccZU,2413.0,2021-05-27,2021,26,0.0,2.0,2.0
Sunny War,Anarchist Gospel,7.4,Folk/Country / Pop/R&B / Rock,New West,Stephen Thomas Erlewine,2023.0,2023-02-09,507,https://www.pitchfork.com/reviews/albums/sunny-war-anarchist-gospel/,01GKiTphQwz4guZQntMha8,30036.0,2023-02-09,2023,133,0.0,1.0,1.0
Sunwatchers,Illegal Moves,7.7,Rock,Trouble in Mind,Marc Masters,2019.0,2019-02-22,501,https://www.pitchfork.com/reviews/albums/sunwatchers-illegal-moves/,5dBt1wy2rRtnniaeo73POS,9177.0,2019-02-22,2019,50,0.0,2.0,1.0
Sunwatchers,Music Is Victory Over Time,7.2,Rock,Trouble in Mind,Jonathan Williger,2023.0,2023-12-05,565,https://www.pitchfork.com/reviews/albums/sunwatchers-music-is-victory-over-time/,5dBt1wy2rRtnniaeo73POS,9177.0,2023-12-05,2023,34,0.0,2.0,2.0
Sun’s Signature,Sun’s Signature,8.0,Rock,Partisan,Ben Cardew,2022.0,2022-07-28,781,https://www.pitchfork.com/reviews/albums/suns-signature-suns-signature/,112n8pqLHAybFBHk2nB9yp,21580.0,2022-07-28,2022,175,0.0,1.0,1.0
Superchunk,Superchunk,8.3,Rock,Merge,Brian Howe,1990.0,2017-09-05,1125,https://www.pitchfork.com/reviews/albums/superchunk-superchunk/,7lmde7T1WJPFwv1eR6melP,85357.0,2017-09-05,2017,72,27.0,4.0,1.0
Superchunk,What a Time to Be Alive,8.1,Rock,Merge,Steve Kandell,2018.0,2018-02-21,903,https://www.pitchfork.com/reviews/albums/superchunk-what-a-time-to-be-alive/,7lmde7T1WJPFwv1eR6melP,85357.0,2018-02-21,2018,12,0.0,4.0,2.0
Superchunk,Wild Loneliness,7.9,Rock,Merge,Steve Kandell,2022.0,2022-03-01,834,https://www.pitchfork.com/reviews/albums/superchunk-wild-loneliness/,7lmde7T1WJPFwv1eR6melP,85357.0,2022-03-01,2022,12,0.0,4.0,3.0
Superchunk,Songs in the Key of Yikes,7.4,Rock,Merge,Stephen Thomas Erlewine,2025.0,2025-08-25,542,https://www.pitchfork.com/reviews/albums/superchunk-songs-in-the-key-of-yikes/,7lmde7T1WJPFwv1eR6melP,85357.0,2025-08-25,2025,133,0.0,4.0,4.0
Supergrass,In It for the Money (Remastered Expanded Edition),8.3,Rock,Echo,Stephen Thomas Erlewine,2021.0,2021-08-28,960,https://www.pitchfork.com/reviews/albums/supergrass-in-it-for-the-money-remastered-expanded-edition/,0sHeX8oQ6o7xic3wMf4NBU,679857.0,2021-08-28,2021,133,0.0,1.0,1.0
Superorganism,Superorganism,7.8,Pop/R&B,Domino,Ben Cardew,2018.0,2018-03-02,644,https://www.pitchfork.com/reviews/albums/superorganism-superorganism/,0Wkm45quqfx3NepJpXDvwE,254668.0,2018-03-02,2018,175,0.0,1.0,1.0
Superpitcher,The Golden Ravedays,6.6,Electronic,Hippie Dance,Philip Sherburne,2017.0,2017-12-19,983,https://www.pitchfork.com/reviews/albums/superpitcher-the-golden-ravedays/,55BdmUTmTmoUNOFQxm54k5,32535.0,2017-12-19,2017,431,0.0,1.0,1.0
Superviolet,Infinite Spring,7.2,Folk/Country,Lame-O,Ian Cohen,2023.0,2023-05-01,735,https://www.pitchfork.com/reviews/albums/superviolet-infinite-spring/,49B8mk1ywQNFmIYthC2p8P,3813.0,2023-05-01,2023,225,0.0,1.0,1.0
Surf Curse,Heaven Surrounds You,6.5,Rock,Danger Collective,Abby Jones,2019.0,2019-09-23,501,https://www.pitchfork.com/reviews/albums/surf-curse-heaven-surrounds-you/,1gl0S9pS0Zw0qfa14rDD3D,1740835.0,2019-09-23,2019,38,0.0,1.0,1.0
Surf Gang,SGV1,7.3,Rap,,Kieran Press-Reynolds,2021.0,2021-07-08,888,https://www.pitchfork.com/reviews/albums/surf-gang-sgv1/,0rTeZQSxEg1XzZ1dFz6Moz,27641.0,2021-07-08,2021,32,0.0,1.0,1.0
Surgeon,Luminosity Device,7.0,Electronic,Dynamic Tension,Louis Pattison,2018.0,2018-05-23,569,https://www.pitchfork.com/reviews/albums/surgeon-luminosity-device/,1PSylklb2w06BAAHEtepqM,41074.0,2018-05-23,2018,26,0.0,1.0,1.0
Susanna,Go Dig My Grave,6.0,Electronic,SusannaSonata,Ben Cardew,2018.0,2018-02-10,499,https://www.pitchfork.com/reviews/albums/susanna-go-dig-my-grave/,2Sc4ukCRllIu02LZfHF0RL,32715.0,2018-02-10,2018,175,0.0,1.0,1.0
Susumu Yokota,Skintone Edition Volume 1,8.7,Electronic,Lo Recordings / Skintone,Philip Sherburne,2025.0,2025-08-23,1847,https://www.pitchfork.com/reviews/albums/susumu-yokota-skintone-edition-volume-1/,3ND5NWoKzlelYDDyWqSQpQ,132669.0,2025-08-23,2025,431,0.0,1.0,1.0
Suuns,Felt,7.4,Rock,Secretly Canadian,Ryan Burleson,2018.0,2018-03-03,474,https://www.pitchfork.com/reviews/albums/suuns-felt/,4IlxNXnoxozJzf1tZGIIDB,86.0,2018-03-03,2018,2,0.0,3.0,1.0
Suuns,FICTION EP,6.9,Rock,Joyful Noise,Will Ainsley,2020.0,2020-11-12,500,https://www.pitchfork.com/reviews/albums/suuns-fiction-ep/,4IlxNXnoxozJzf1tZGIIDB,86.0,2020-11-12,2020,2,0.0,3.0,2.0
Suuns,The Witness,7.5,Rock,Joyful Noise,Phillipe Roberts,2021.0,2021-09-04,740,https://www.pitchfork.com/reviews/albums/suuns-the-witness/,4IlxNXnoxozJzf1tZGIIDB,86.0,2021-09-04,2021,19,0.0,3.0,3.0
Suzanne Kraft,About You,7.2,Electronic,Melody as Truth,Shy Clara Thompson,2021.0,2021-06-21,542,https://www.pitchfork.com/reviews/albums/suzanne-kraft-about-you/,1FTn5osUbCr8n7WgYmbK5m,27196.0,2021-06-21,2021,22,0.0,1.0,1.0
Sven Wunder,Eastern Flowers,7.4,Jazz,Piano Piano / Light in the Attic,Jay Balfour,2020.0,2020-05-08,357,https://www.pitchfork.com/reviews/albums/sven-wunder-eastern-flowers/,2fQf2M7SkTwCv2MOEIP2Ly,49057.0,2020-05-08,2020,44,0.0,1.0,1.0
Swamp Dogg,"Love, Loss, and Auto-Tune",7.3,Pop/R&B,Joyful Noise,Stephen M. Deusner,2018.0,2018-09-10,770,https://www.pitchfork.com/reviews/albums/swamp-dogg-love-loss-and-auto-tune/,6ZEUa75BqZkvpjhuVzCsdX,52698.0,2018-09-10,2018,117,0.0,3.0,1.0
Swamp Dogg,Sorry You Couldn’t Make It,7.1,Pop/R&B,Joyful Noise / Pioneer Works Press,Allison Hussey,2020.0,2020-03-17,472,https://www.pitchfork.com/reviews/albums/swamp-dogg-sorry-you-couldnt-make-it/,6ZEUa75BqZkvpjhuVzCsdX,52698.0,2020-03-17,2020,55,0.0,3.0,2.0
Swamp Dogg,I Need A Job​.​.​.​So I Can Buy More Auto​-​Tune,6.2,Pop/R&B,Don Giovanni,Stephen Thomas Erlewine,2022.0,2022-02-28,738,https://www.pitchfork.com/reviews/albums/swamp-dogg-i-need-a-jobso-i-can-buy-more-auto-tune/,6ZEUa75BqZkvpjhuVzCsdX,52698.0,2022-02-28,2022,133,0.0,3.0,3.0
Swans,Leaving Meaning,7.7,Rock,Young God / Mute,Philip Sherburne,2019.0,2019-11-13,910,https://www.pitchfork.com/reviews/albums/swans-leaving-meaning/,79S80ZWgVhIPMCHuvl6SkA,345511.0,2019-11-13,2019,431,0.0,1.0,1.0
Swearin’,Fall Into the Sun,7.4,Rock,Merge,Evan Rytlewski,2018.0,2018-10-10,618,https://www.pitchfork.com/reviews/albums/swearin-fall-into-the-sun/,5Hd2TLBA44nP3ftPAC1ZlZ,22272.0,2018-10-10,2018,149,0.0,1.0,1.0
Swedish House Mafia,Paradise Again,6.2,Electronic,Republic,Dani Blum,2022.0,2022-04-15,774,https://www.pitchfork.com/reviews/albums/swedish-house-mafia-paradise-again/,1h6Cn3P4NGzXbaXidqURXs,3944848.0,2022-04-15,2022,64,0.0,1.0,1.0
Sweeping Promises,Good Living Is Coming for You,7.8,Rock,Feel It,Phillipe Roberts,2023.0,2023-07-07,795,https://www.pitchfork.com/reviews/albums/sweeping-promises-good-living-is-coming-for-you/,5k9qBHdkzsibPmFJp1XIAt,28192.0,2023-07-07,2023,19,0.0,1.0,1.0
Swervedriver,99th Dream,8.0,Rock,Outer Battery,Stuart Berman,2024.0,2024-01-20,1317,https://www.pitchfork.com/reviews/albums/swervedriver-99th-dream/,0Sd7X8SxWV0AyDLbvd4uEu,75165.0,2024-01-20,2024,213,0.0,1.0,1.0
Swet Shop Boys,Sufi La EP,6.9,Rap,Customs,Mehan Jayasuriya,2017.0,2017-05-31,597,https://www.pitchfork.com/reviews/albums/23298-sufi-la-ep/,3ah2OYM4PbK5p1XIS5HfGD,27694.0,2017-05-31,2017,33,0.0,1.0,1.0
Swizz Beatz,Poison,7.1,Rap,Epic,Sheldon Pearce,2018.0,2018-11-09,891,https://www.pitchfork.com/reviews/albums/swizz-beatz-poison/,2cADQgiLMjNhbsfeN52Bf3,455475.0,2018-11-09,2018,157,0.0,1.0,1.0
Syd,Broken Hearts Club,7.5,Pop/R&B,Columbia,Eric Torres,2022.0,2022-04-12,550,https://www.pitchfork.com/reviews/albums/syd-broken-hearts-club/,3jk39CGeaaSO3FPKNx1RUx,623876.0,2022-04-12,2022,98,0.0,1.0,1.0
Sylvan Esso,What Now,7.2,Pop/R&B,Loma Vista,Stacey Anderson,2017.0,2017-04-26,575,https://www.pitchfork.com/reviews/albums/23081-what-now/,39vA9YljbnOApXKniLWBZv,588508.0,2017-04-26,2017,15,0.0,2.0,1.0
Sylvan Esso,No Rules Sandy,6.3,Pop/R&B,Loma Vista,Dani Blum,2022.0,2022-08-15,680,https://www.pitchfork.com/reviews/albums/sylvan-esso-no-rules-sandy/,39vA9YljbnOApXKniLWBZv,588508.0,2022-08-15,2022,64,0.0,2.0,2.0
Sylvester,Step II,9.2,Pop/R&B,Fantasy,Eric Torres,1978.0,2021-02-07,1575,https://www.pitchfork.com/reviews/albums/sylvester-step-ii/,5TGTpu4g8siFOIctZuQO7y,210074.0,2021-02-07,2021,98,43.0,2.0,1.0
Sylvester,"Private Recordings, August 1970",7.4,Pop/R&B,Dark Entries,Jesse Locke,2023.0,2023-09-01,636,https://www.pitchfork.com/reviews/albums/sylvester-private-recordings-august-1970/,5TGTpu4g8siFOIctZuQO7y,210074.0,2023-09-01,2023,26,0.0,2.0,2.0
Sylvie Courvoisier Trio,D’Agala,7.4,Jazz,Intakt,Seth Colter Walls,2018.0,2018-02-01,564,https://www.pitchfork.com/reviews/albums/sylvie-courvoisier-trio-dagala/,3Ql7Yt5yMHHIrMQBAM1v86,513.0,2018-02-01,2018,30,0.0,1.0,1.0
System of a Down,Toxicity,8.2,Metal,American Recordings,Sasha Geffen,2001.0,2018-11-11,1892,https://www.pitchfork.com/reviews/albums/system-of-a-down-toxicity/,5eAWCfyUhZtHHtBdNk56l1,13952053.0,2018-11-11,2018,115,17.0,1.0,1.0
Syzy,The weight of the world,7.2,Electronic,Create Music Group,Kieran Press-Reynolds,2024.0,2024-07-11,649,https://www.pitchfork.com/reviews/albums/syzy-the-weight-of-the-world/,4Uu7oYMJmwNxi1qTXaeRDL,16121.0,2024-07-11,2024,32,0.0,1.0,1.0
Szun Waves,New Hymn to Freedom,7.2,Experimental / Jazz,The Leaf Label,Piotr Orlov,2018.0,2018-09-05,637,https://www.pitchfork.com/reviews/albums/szun-waves-new-hymn-to-freedom/,0UovNspE5r3Cxdsok7ZUp1,8086.0,2018-09-05,2018,16,0.0,2.0,1.0
Szun Waves,Earth Patterns,7.0,Experimental / Jazz,The Leaf Label,Brian Coney,2022.0,2022-08-26,420,https://www.pitchfork.com/reviews/albums/szun-waves-earth-patterns/,0UovNspE5r3Cxdsok7ZUp1,8086.0,2022-08-26,2022,13,0.0,2.0,2.0
Sébastien Tellier,Domesticated,6.0,Electronic / Rock,Record Makers,Ben Cardew,2020.0,2020-05-29,540,https://www.pitchfork.com/reviews/albums/sebastien-tellier-domesticated/,23ymPLjbtAMzTJS2qRtQ8Z,259795.0,2020-05-29,2020,175,0.0,1.0,1.0
T-Pain,T-Wayne,6.1,Rap,self-released,Jayson Greene,2017.0,2017-05-25,653,https://www.pitchfork.com/reviews/albums/23322-t-wayne/,3aQeKQSyrW4qWr35idm0cy,5803192.0,2017-05-25,2017,106,0.0,4.0,1.0
T-Pain,Oblivion,6.7,Rap,RCA,Briana Younger,2017.0,2017-12-02,643,https://www.pitchfork.com/reviews/albums/t-pain-oblivion/,3aQeKQSyrW4qWr35idm0cy,5803192.0,2017-12-02,2017,31,0.0,4.0,2.0
T-Pain,1UP,6.1,Rap,Cinematic,Reed Jackson,2019.0,2019-03-06,831,https://www.pitchfork.com/reviews/albums/t-pain-1up/,3aQeKQSyrW4qWr35idm0cy,5803192.0,2019-03-06,2019,20,0.0,4.0,3.0
T-Pain,Epiphany,8.0,Rap,Nappy Boy,Clover Hope,2007.0,2025-01-26,1893,https://www.pitchfork.com/reviews/albums/t-pain-epiphany/,3aQeKQSyrW4qWr35idm0cy,5803192.0,2025-01-26,2025,17,18.0,4.0,4.0
T-Rextasy,Prehysteria,5.3,Rock,Boogie Agency,Nina Corcoran,2019.0,2019-01-15,505,https://www.pitchfork.com/reviews/albums/t-rextasy-prehysteria/,2WQzYe8YoPcGrCabem1Snd,4008.0,2019-01-15,2019,105,0.0,1.0,1.0
T. Hardy Morris,"Dude, the Obscure",7.6,Rock,Normaltown Records,Stephen M. Deusner,2018.0,2018-07-10,564,https://www.pitchfork.com/reviews/albums/t-hardy-morris-dude-the-obscure/,0M9xaBkkUEnshVOR77Dk6W,7060.0,2018-07-10,2018,117,0.0,1.0,1.0
T. Rex,The Slider,9.5,Rock,Spirit Records,Andy Beta,1972.0,2019-04-07,1710,https://www.pitchfork.com/reviews/albums/t-rex-the-slider/,3dBVyJ7JuOMt4GE9607Qin,1198887.0,2019-04-07,2019,180,47.0,1.0,1.0
T.I.,Trap Muzik,8.7,Rap,Atlantic / Grand Hustle,Stephen Kearse,2003.0,2018-09-09,2009,https://www.pitchfork.com/reviews/albums/ti-trap-muzik/,4OBJLual30L7gRl5UkeRcT,5126308.0,2018-09-09,2018,104,15.0,3.0,1.0
T.I.,Dime Trap,7.4,Rap,Grand Hustle / Epic,Stephen Kearse,2018.0,2018-10-11,759,https://www.pitchfork.com/reviews/albums/ti-dime-trap/,4OBJLual30L7gRl5UkeRcT,5126308.0,2018-10-11,2018,104,0.0,3.0,2.0
T.I.,The L.I.B.R.A. (The Legend Is Back Running Atlanta),5.4,Rap,Grand Hustle,Trey Alston,2020.0,2020-10-22,854,https://www.pitchfork.com/reviews/albums/ti-the-libra-the-legend-is-back-running-atlanta/,4OBJLual30L7gRl5UkeRcT,5126308.0,2020-10-22,2020,8,0.0,3.0,3.0
TALsounds,Acquiesce,7.6,Experimental,NNA Tapes,Miles Bowe,2020.0,2020-05-26,598,https://www.pitchfork.com/reviews/albums/talsounds-acquiesce/,3W8UkPK2qxmnwqcBxqf1vL,2803.0,2020-05-26,2020,28,0.0,1.0,1.0
TENGGER,Spiritual 2,6.9,Electronic,Beyond Beyond is Beyond,Jonathan Williger,2019.0,2019-06-07,513,https://www.pitchfork.com/reviews/albums/tengger-spiritual-2/,348WlP2SjUlFjFQbI9xii4,5726.0,2019-06-07,2019,34,0.0,2.0,1.0
TENGGER,Nomad,7.5,Electronic,Beyond Beyond is Beyond,Sadie Sartini Garner,2020.0,2020-06-12,522,https://www.pitchfork.com/reviews/albums/tengger-nomad/,348WlP2SjUlFjFQbI9xii4,5726.0,2020-06-12,2020,60,0.0,2.0,2.0
TIBSLC,Delusive Tongue Shifts - Situation Based Compositions,7.7,Electronic,sferic,Philip Sherburne,2021.0,2021-06-22,786,https://www.pitchfork.com/reviews/albums/tibslc-delusive-tongue-shifts-situation-based-compositions/,3lnTHjTdTZvDVQWQWRAoWZ,20.0,2021-06-22,2021,431,0.0,1.0,1.0
TLC,TLC,7.4,Pop/R&B,852 Musiq,Julianne Escobedo Shepherd,2017.0,2017-07-06,973,https://www.pitchfork.com/reviews/albums/tlc-tlc/,0TImkz4nPqjegtVSMZnMRq,4494811.0,2017-07-06,2017,31,0.0,2.0,1.0
TLC,CrazySexyCool,9.3,Pop/R&B,LaFace / Arista,Clover Hope,1994.0,2024-04-07,1970,https://www.pitchfork.com/reviews/albums/tlc-crazysexycool/,0TImkz4nPqjegtVSMZnMRq,4494811.0,2024-04-07,2024,17,30.0,2.0,2.0
TNGHT,II EP,7.7,Electronic,Warp / LuckyMe,Noah Yoo,2019.0,2019-11-18,607,https://www.pitchfork.com/reviews/albums/tnght-ii-ep/,40jiZfvsiAi1aIarh5Z3d3,40604.0,2019-11-18,2019,26,0.0,1.0,1.0
TOBACCO,Ripe & Majestic,7.7,Electronic,Rad Cult,Saby Reyes-Kulkarni,2017.0,2017-08-22,620,https://www.pitchfork.com/reviews/albums/tobacco-ripe-and-majestic/,3ikKyCOrsMeANi0d5u8BCR,90628.0,2017-08-22,2017,39,0.0,2.0,1.0
TOBACCO,Hot Wet & Sassy,6.8,Electronic,Ghostly International,Stuart Berman,2020.0,2020-11-06,745,https://www.pitchfork.com/reviews/albums/tobacco-hot-wet-and-sassy/,3ikKyCOrsMeANi0d5u8BCR,90628.0,2020-11-06,2020,213,0.0,2.0,2.0
TOKiMONSTA,Lune Rouge,6.8,Electronic,Young Art,Thea Ballard,2017.0,2017-10-17,552,https://www.pitchfork.com/reviews/albums/tokimonsta-lune-rouge/,3VwKSHAfgzV1DOHV0aANCI,321784.0,2017-10-17,2017,27,0.0,3.0,1.0
TOKiMONSTA,Oasis Nocturno,6.3,Electronic,TOKiMONSTA MUSIC,Vrinda Jagota,2020.0,2020-03-21,832,https://www.pitchfork.com/reviews/albums/tokimonsta-oasis-nocturno/,3VwKSHAfgzV1DOHV0aANCI,321784.0,2020-03-21,2020,41,0.0,3.0,2.0
TOKiMONSTA,Eternal Reverie,6.1,Electronic,Young Art,James Gui,2025.0,2025-03-12,577,https://www.pitchfork.com/reviews/albums/tokimonsta-eternal-reverie/,3VwKSHAfgzV1DOHV0aANCI,321784.0,2025-03-12,2025,9,0.0,3.0,3.0
TOPS,Sugar at the Gate,7.4,Pop/R&B,Arbutus,Kevin Lozano,2017.0,2017-06-14,547,https://www.pitchfork.com/reviews/albums/tops-sugar-at-the-gate/,2SdK1QDmZIP2hk94rSaLl9,154958.0,2017-06-14,2017,35,0.0,2.0,1.0
TOPS,I Feel Alive,6.7,Pop/R&B,Musique Tops,Adlan Jackson,2020.0,2020-04-07,423,https://www.pitchfork.com/reviews/albums/tops-i-feel-alive/,2SdK1QDmZIP2hk94rSaLl9,154958.0,2020-04-07,2020,14,0.0,2.0,2.0
TSHA,Capricorn Sun,7.2,Pop/R&B / Electronic,Ninja Tune,Ben Cardew,2022.0,2022-10-11,655,https://www.pitchfork.com/reviews/albums/tsha-capricorn-sun/,2kLa7JZu4Ijdz1Gle2khZh,82828.0,2022-10-11,2022,175,0.0,1.0,1.0
TSVI,053,7.2,Electronic,AD 93,Philip Sherburne,2022.0,2022-05-16,506,https://www.pitchfork.com/reviews/albums/tsvi-loraine-james-053/,0uea1sBqx37JwQznLWxqeE,10945.0,2022-05-16,2022,431,0.0,1.0,1.0
TV Freaks,People,7.8,Rock,Schizophrenic,Stuart Berman,2020.0,2020-11-19,820,https://www.pitchfork.com/reviews/albums/tv-freaks-people/,28EnS60yPa1fIoMRtvl4uv,1388.0,2020-11-19,2020,213,0.0,1.0,1.0
